key,num,numz,dynamic_time_warping,cosine_similarity_distance,pearson_correlation,manhattan_distance,euclidean_distance,tanimoto_similarity
LMPR0104240013_C,6,41,117.7309,0.2526,-0.2285,2523.9865,515.4924,0.1463
LMPR0102010025_C,6,32,77.5365,0.4299,0.124,1895.6633,451.4071,0.1875
CA00494_C,14,44,218.2812,0.4111,-0.1393,2881.9553,585.6441,0.3182
LMPR0103690004_C,6,36,318.9207,0.0566,-0.4836,2651.4767,572.3208,0.1667
LMPR0104340001_C,6,41,212.624,0.1256,-0.3783,2882.2115,586.1017,0.1463
LMPR0103630001_C,5,37,149.3416,0.2191,-0.2482,2526.626,534.2911,0.1351
CA00280_C,16,45,238.2352,0.5868,0.193,2432.6555,553.3708,0.3556
LMPR0106180033_C,7,49,325.2908,0.0437,-0.5056,3042.159,573.4941,0.1429
CA01144_C,13,41,63.7612,0.5267,0.0866,2374.6659,514.2493,0.3171
LMPR0103400001_C,4,39,241.6533,0.0263,-0.4472,2922.8034,606.7547,0.1026
LMPR02010033_C,12,43,197.3142,0.3994,-0.0929,2709.1978,576.8641,0.2791
LMPR02020087_C,9,46,149.5242,0.2681,-0.2741,3256.2706,618.6828,0.1957
CA00489_C,15,44,125.9558,0.5424,0.1111,2421.7439,536.8846,0.3409
CA00959_C,15,53,99.7942,0.5518,0.1623,3048.0212,565.8457,0.283
LMPR0104010038_C,3,40,699.1791,0.0255,-0.4399,2595.1932,532.7137,0.075
LMPR0103190004_C,5,38,190.6811,0.1823,-0.2961,2742.8789,577.189,0.1316
LMPR0104340002_C,4,43,229.6695,0.1076,-0.3861,3077.5505,595.6851,0.093
LMPR01010001_C,2,31,134.9069,0.3429,0.1347,2032.9136,465.7606,0.0645
LMPR0104040010_C,6,42,209.1141,0.103,-0.4208,2931.7344,582.2651,0.1429
LMPR0103570001_C,5,38,98.4947,0.0375,-0.5174,2618.134,539.921,0.1316
LMPR0102090054_C,1,36,590.9397,0.0077,-0.4183,2586.0928,535.394,0.0278
LMPR0103180004_C,4,39,209.9573,0.25,-0.1985,2592.9633,527.3898,0.1026
LMPR03080001_C,7,41,84.5085,0.3544,-0.0339,2283.1101,483.1915,0.1707
LMPR0104550001_C,11,43,178.0975,0.3982,-0.0841,2714.1703,566.3361,0.2558
LMPR0104030023_C,4,43,278.7704,0.0577,-0.5039,3119.0782,598.7936,0.093
LMPR0102070015_C,2,45,287.4819,0.0116,-0.5536,3651.1498,655.6824,0.0444
LMPR0104550002_C,10,44,168.1272,0.3398,-0.1717,2946.3308,587.2879,0.2273
CA00205_C,16,46,48.6688,0.5812,0.1746,2508.28,527.983,0.3478
LMPR0104050004_C,9,39,124.1088,0.2488,-0.2239,2401.4565,529.0137,0.2308
CA00977_C,20,44,132.9424,0.6006,0.1671,2206.4586,519.7603,0.4545
LMPR0106050016_C,10,53,216.4247,0.1656,-0.3441,3516.5753,646.5391,0.1887
CA00071_C,16,39,56.1941,0.6699,0.332,1731.0766,423.5019,0.4103
LMPR01070184_C,15,51,84.4252,0.558,0.1635,2909.8742,557.2311,0.2941
LMPR0102060006_C,7,39,194.9845,0.2625,-0.2101,2689.5908,569.3869,0.1795
CA00620_C,21,52,83.6935,0.6033,0.2423,2615.7403,544.5003,0.4038
LMPR01060032_C,8,49,176.053,0.1429,-0.3771,3024.0948,569.2838,0.1633
LMPR04000030_C,8,50,666.9321,0.0659,-0.5224,2835.4931,543.3616,0.16
LMPR0103700004_C,3,39,367.965,0.0347,-0.5131,2718.2091,543.2606,0.0769
LMPR0102070024_C,1,41,220.3302,0.0048,-0.5263,3212.7119,602.9293,0.0244
CA00156_C,14,52,122.356,0.4765,0.0345,3319.992,624.0151,0.2692
CA00212_C,16,52,85.4049,0.5687,0.1866,2868.3441,554.324,0.3077
CA01230_C,16,41,98.6319,0.6028,0.1843,2168.6245,503.0038,0.3902
CA00559_C,17,45,254.6928,0.5566,0.1433,2417.0985,559.2477,0.3778
CA01150_C,10,36,32.7428,0.5392,0.1699,1905.7249,442.9201,0.2778
CA00789_C,13,42,166.3729,0.535,0.1049,2435.193,539.7716,0.3095
LMPR01080067_C,11,53,100.5594,0.3838,-0.0403,2727.6369,503.3282,0.2075
CA00340_C,16,43,45.5928,0.6378,0.2775,2054.0871,460.7098,0.3721
LMPR02020089_C,10,47,126.4895,0.2675,-0.279,3299.808,620.5786,0.2128
CA00272_C,20,62,214.4324,0.4872,0.113,3421.0996,625.847,0.3226
LMPR0106040003_C,10,47,126.9392,0.1675,-0.3844,2878.9269,570.5026,0.2128
CA00402_C,12,35,61.0842,0.7273,0.508,1307.0905,344.7385,0.3429
LMPR03070023_C,8,41,67.636,0.39,-0.0046,2298.6485,486.2171,0.1951
CA00104_C,12,46,84.8502,0.5652,0.2087,2327.2314,470.0094,0.2609
CA00261_C,16,46,139.0863,0.52,0.08,2662.0835,566.0236,0.3478
LMPR0106180011_C,7,50,158.0823,0.1206,-0.382,2969.5262,556.0322,0.14
LMPR0102090060_C,3,38,444.2784,0.0224,-0.5829,2654.0556,529.0041,0.0789
LMPR0104150007_C,5,44,541.7993,0.0396,-0.5339,2844.5125,548.3376,0.1136
LMPR0103010003_C,6,37,91.6373,0.3075,-0.1189,2348.4999,506.1721,0.1622
LMPR0103420001_C,5,38,201.8403,0.1642,-0.3472,2861.9353,591.2812,0.1316
LMPR0106150031_C,10,60,251.9415,0.1187,-0.4449,4028.1458,661.4018,0.1667
LMPR0104080001_C,4,43,97.5647,0.2507,-0.1598,2582.7277,509.5285,0.093
LMPR0103370005_C,6,45,206.1078,0.1593,-0.3757,3268.123,628.9187,0.1333
CA00140_C,16,43,77.4716,0.6475,0.2911,2117.345,476.1898,0.3721
CA00616_C,17,45,44.0716,0.6113,0.2283,2197.0755,489.8286,0.3778
CA00155_C,15,49,123.494,0.4903,0.0337,3077.6619,605.4634,0.3061
LMPR0103010019_C,9,41,188.142,0.4318,0.085,2054.7737,463.967,0.2195
LMPR01070105_C,12,43,78.9626,0.6708,0.3868,1891.2237,419.7957,0.2791
LMPR0102120005_C,1,36,676.7452,0.0084,-0.5383,2499.4371,511.7059,0.0278
LMPR0104170007_C,4,43,370.5002,0.0388,-0.4873,3058.319,596.5326,0.093
LMPR0103370001_C,7,35,65.7484,0.3465,-0.0603,2046.8857,467.4764,0.2
CA00610_C,15,47,57.8656,0.5796,0.2053,2355.6349,495.6216,0.3191
LMPR0103500012_C,8,35,119.8025,0.3761,-0.0795,1970.289,462.3001,0.2286
LMPR0106150018_C,9,47,313.9899,0.1256,-0.3665,3098.9468,618.6364,0.1915
CA00636_C,17,48,245.1462,0.4832,-0.0042,3052.9306,619.132,0.3542
CA00362_C,13,42,83.5649,0.6066,0.2477,1981.7458,439.6881,0.3095
LMPR0102090046_C,3,35,286.7859,0.0289,-0.4699,2653.0283,558.8799,0.0857
LMPR0105010010_C,8,43,120.2647,0.1402,-0.3959,2822.1406,561.4978,0.186
CA00198_C,16,47,45.4318,0.5295,0.0931,2699.5011,552.8507,0.3404
LMPR0103010028_C,3,38,301.8256,0.025,-0.5044,2961.1789,595.3582,0.0789
CA00510_C,15,41,229.3158,0.5851,0.171,2151.2982,519.557,0.3659
CA00066_C,18,48,97.1365,0.5835,0.2051,2481.3525,525.5343,0.375
CA01208_C,17,45,194.4948,0.5453,0.0945,2654.5415,577.2581,0.3778
CA00935_C,16,36,42.9304,0.8054,0.6062,1096.3036,306.8667,0.4444
CA00938_C,15,42,58.1749,0.6493,0.3224,1868.9571,418.2685,0.3571
LMPR0106180027_C,10,57,210.6423,0.1404,-0.4643,3514.4771,598.7894,0.1754
CA00664_C,20,55,144.8021,0.5834,0.239,2801.0326,569.4654,0.3636
LMPR0104010029_C,8,41,192.3385,0.2765,-0.1403,2284.181,498.6991,0.1951
LMPR0105010004_C,10,41,108.5228,0.3969,-0.0241,2306.3215,492.5707,0.2439
LMPR01070497_C,5,59,722.7057,0.0308,-0.6051,3330.7436,557.8031,0.0847
LMPR01010008_C,0,33,217.7594,0.0,-0.4238,2558.9146,532.6591,0.0
LMPR0104230005_C,5,49,264.2153,0.107,-0.4247,3527.0263,634.1579,0.102
CA00124_C,18,42,46.8687,0.6583,0.2904,1990.5322,467.9942,0.4286
LMPR01070145_C,18,47,112.7131,0.5945,0.1891,2565.9811,553.1395,0.383
LMPR0104050009_C,4,43,174.277,0.1255,-0.3316,2914.3096,575.0689,0.093
LMPR0103610005_C,7,35,71.6258,0.4209,0.0242,2071.4661,472.9244,0.2
CA01085_C,17,48,136.0564,0.5621,0.1522,2565.9863,521.1909,0.3542
CA00417_C,14,44,89.3231,0.6045,0.2485,2061.9621,448.1533,0.3182
LMPR01070929_C,18,43,129.5075,0.6776,0.3515,1909.978,469.828,0.4186
CA00780_C,17,49,188.5603,0.6221,0.2651,2652.7866,544.4938,0.3469
CA00281_C,14,47,253.0504,0.4849,0.0332,2949.7685,613.9311,0.2979
LMPR0103540020_C,5,42,239.9453,0.1123,-0.477,3279.7267,611.8349,0.119
LMPR04000023_C,9,51,130.5211,0.2886,-0.2119,2674.7935,500.5711,0.1765
CA00690_C,13,36,34.9926,0.6892,0.3877,1512.7238,385.4277,0.3611
LMPR01030040_C,5,37,789.8417,0.0921,-0.544,2312.3173,501.1391,0.1351
LMPR0104040011_C,5,43,294.7783,0.0177,-0.524,3337.3256,640.6201,0.1163
CA00685_C,13,35,34.9175,0.7199,0.4532,1373.8289,359.5059,0.3714
CA00526_C,13,39,154.8953,0.614,0.2528,1876.9964,449.9812,0.3333
CA00501_C,14,34,134.5073,0.6468,0.2896,1510.1974,421.3509,0.4118
LMPR02020079_C,4,43,199.9556,0.0832,-0.4136,3129.8595,600.7407,0.093
CA01076_C,3,37,215.2116,0.1104,-0.3449,2748.5127,575.1433,0.0811
LMPR0104040001_C,4,45,157.0662,0.092,-0.4105,3151.5082,599.5722,0.0889
LMPR0104050007_C,6,39,96.8923,0.1847,-0.2929,2459.1582,517.83,0.1538
LMPR0103140002_C,6,36,125.2072,0.1578,-0.3508,2489.3684,530.4182,0.1667
LMPR02020084_C,4,44,242.0715,0.0732,-0.4456,3407.191,644.5046,0.0909
LMPR0104450002_C,10,38,59.6659,0.5503,0.2438,1746.9216,419.3174,0.2632
CA01091_C,14,39,159.7622,0.6383,0.2932,1821.9498,453.1102,0.359
LMPR0103160011_C,6,36,103.7335,0.3212,-0.1022,2243.2202,500.9005,0.1667
LMPR0103010012_C,5,38,177.4235,0.1835,-0.2902,2739.1971,571.524,0.1316
CA00966_C,17,47,96.639,0.6102,0.2532,2291.9753,489.7031,0.3617
LMPR0104170016_C,4,44,358.5876,0.0349,-0.5171,3180.0964,603.6281,0.0909
LMPR0103430001_C,6,37,274.1784,0.0574,-0.4955,2456.9388,529.2388,0.1622
CA00290_C,15,40,114.4887,0.712,0.4397,1570.2136,400.6865,0.375
LMPR0106190001_C,9,47,739.578,0.1251,-0.5815,2586.2988,514.7169,0.1915
LMPR0102090014_C,4,31,161.7613,0.3824,0.1101,1969.73,465.0807,0.129
LMPR0103050001_C,3,39,222.4361,0.0903,-0.4522,3252.5209,633.0455,0.0769
LMPR0102010026_C,4,34,119.2078,0.3369,-0.0512,2261.182,494.0053,0.1176
CA00829_C,15,39,110.3442,0.6699,0.3383,1732.5478,425.6673,0.3846
LMPR01070376_C,19,58,148.4572,0.6122,0.3376,2479.3705,500.5164,0.3276
LMPR0103140001_C,5,35,104.4642,0.2837,-0.1143,2210.8065,496.6803,0.1429
LMPR0102070027_C,5,47,257.9237,0.1663,-0.3293,3285.2114,611.2309,0.1064
LMPR02030045_C,13,45,239.9145,0.3999,-0.1008,2978.0207,614.734,0.2889
LMPR0103060010_C,8,35,112.4482,0.4244,0.0581,1960.7631,463.279,0.2286
LMPR0102120038_C,4,33,205.4779,0.1669,-0.2332,2252.806,502.8667,0.1212
LMPR0103650001_C,4,39,209.7652,0.1135,-0.3674,2790.6091,576.849,0.1026
LMPR0104540005_C,5,43,334.1793,0.0337,-0.5225,2966.3498,575.255,0.1163
LMPR0104050018_C,6,42,174.0855,0.2498,-0.204,2526.7999,520.5691,0.1429
LMPR0103810001_C,2,40,233.816,0.0212,-0.4719,2969.3801,585.8618,0.05
LMPR0102070040_C,2,41,337.8874,0.0937,-0.4724,3329.9542,619.4709,0.0488
LMPR0102090008_C,4,34,126.0328,0.1548,-0.3191,2470.0375,528.8473,0.1176
LMPR0104480001_C,7,41,104.3856,0.3705,-0.0271,2335.3253,503.268,0.1707
CA00057_C,14,42,92.4413,0.6133,0.2626,2016.468,453.8971,0.3333
CA00176_C,16,49,139.9325,0.5196,0.1035,2798.4362,569.4507,0.3265
LMPR03030010_C,9,41,107.6769,0.243,-0.3259,2642.4561,534.0849,0.2195
LMPR0104220002_C,12,34,61.7399,0.3845,-0.1428,1857.0507,460.5108,0.3529
CA01058_C,17,50,104.6716,0.6353,0.3099,2445.3284,501.4865,0.34
CA01109_C,5,35,96.1555,0.3537,0.0193,2070.7284,465.3785,0.1429
LMPR0102090049_C,3,34,804.7798,0.095,-0.4498,2302.749,500.743,0.0882
LMPR0106150023_C,9,48,195.2397,0.1615,-0.3802,2824.0086,551.9732,0.1875
LMPR01090027_C,9,38,206.3994,0.4212,-0.0285,2389.7186,542.3854,0.2368
CA00864_C,4,35,172.9671,0.1247,-0.3331,2580.0798,553.8448,0.1143
CA00904_C,7,52,347.3843,0.2682,-0.3063,3840.6858,641.7369,0.1346
CA00775_C,14,33,211.1971,0.7792,0.5521,1129.5904,329.6197,0.4242
LMPR0103010029_C,7,37,169.3228,0.2792,-0.2082,2454.0494,538.936,0.1892
LMPR0104150005_C,4,43,742.3902,0.034,-0.4704,2853.929,561.514,0.093
CA00262_C,15,48,161.6746,0.5435,0.1355,2781.604,571.1193,0.3125
CA00996_C,12,44,161.2348,0.4613,-0.0341,2944.1933,598.6299,0.2727
CA00197_C,15,45,45.9463,0.5846,0.1848,2445.9362,522.4656,0.3333
LMPR0106180012_C,10,45,141.333,0.1513,-0.4024,2705.3098,546.6964,0.2222
LMPR0103480004_C,6,36,115.9161,0.2718,-0.1495,2237.1174,500.7066,0.1667
LMPR0103590004_C,5,46,223.3649,0.1712,-0.3966,3488.4791,632.0838,0.1087
LMPR0102070006_C,2,40,379.8957,0.1085,-0.466,3064.5103,574.8142,0.05
CA01059_C,6,36,148.9602,0.2733,-0.2058,2565.4931,547.6812,0.1667
LMPR0104040008_C,5,42,336.5608,0.0297,-0.4735,3059.0513,611.5139,0.119
LMPR04000034_C,9,53,822.7117,0.0645,-0.7127,2958.9633,533.2398,0.1698
LMPR0106140006_C,11,63,300.6935,0.0494,-0.5426,3529.1536,593.4987,0.1746
LMPR0106200005_C,8,48,168.9256,0.0546,-0.5653,2892.1753,549.3199,0.1667
LMPR0103160005_C,4,39,119.7014,0.2929,-0.117,2495.8221,514.4179,0.1026
LMPR0103500007_C,6,39,101.1582,0.1792,-0.3173,2451.5133,513.4047,0.1538
LMPR0106150024_C,13,54,220.2749,0.2668,-0.259,3489.2154,645.29,0.2407
LMPR0102090032_C,4,34,257.4061,0.031,-0.4994,2504.8191,534.1357,0.1176
CA00653_C,17,49,107.4094,0.5791,0.1951,2586.4649,538.6187,0.3469
LMPR0102010012_C,5,33,100.4784,0.3462,0.0215,2016.2454,465.7848,0.1515
LMPR0103760001_C,4,39,188.9359,0.1406,-0.2953,2627.6513,553.3572,0.1026
LMPR0102090002_C,5,33,149.4726,0.2625,-0.1384,2199.5284,497.4655,0.1515
CA00838_C,15,39,178.7962,0.5817,0.1707,1997.8069,489.6156,0.3846
LMPR0102090038_C,4,34,255.4511,0.0309,-0.499,2504.8033,534.199,0.1176
LMPR01070188_C,12,40,137.5214,0.6129,0.2386,2070.892,451.9223,0.3
LMPR0104330001_C,6,41,193.1784,0.1985,-0.3127,2851.1586,572.6935,0.1463
CA00420_C,16,47,121.1814,0.5755,0.1793,2454.9226,504.3319,0.3404
CA00967_C,13,49,181.8609,0.4809,0.0229,2917.978,567.5915,0.2653
LMPR0103430002_C,5,38,279.0207,0.0396,-0.5013,2544.4645,532.7864,0.1316
CA01056_C,17,47,48.8502,0.5907,0.2066,2461.7092,514.9394,0.3617
CA01242_C,18,44,243.2299,0.6158,0.2265,2220.0273,525.0029,0.4091
LMPR0106020003_C,7,48,1180.403,0.0793,-0.7098,2590.6342,508.5201,0.1458
CA00741_C,18,47,215.6641,0.5483,0.1197,2543.406,546.6861,0.383
LMPR0103190017_C,4,39,219.7636,0.0272,-0.5445,2895.1559,570.4956,0.1026
LMPR0105010003_C,5,46,976.4084,0.0546,-0.6592,2614.8451,512.2445,0.1087
LMPR01070350_C,22,70,251.3647,0.5391,0.2536,3278.0503,599.59,0.3143
LMPR02030027_C,13,45,200.9216,0.4657,-0.0013,2765.934,579.0136,0.2889
CA01113_C,6,34,94.1652,0.3841,-0.0058,2064.1488,470.2643,0.1765
LMPR0102090013_C,5,33,149.3295,0.2625,-0.1384,2199.5761,497.4695,0.1515
LMPR0103880003_C,4,38,155.9367,0.1389,-0.3188,2578.1417,536.3905,0.1053
CA00275_C,16,56,214.1746,0.481,0.0692,3362.3523,622.8141,0.2857
LMPR0102060012_C,7,39,193.0723,0.2628,-0.2098,2688.4466,569.0538,0.1795
CA00833_C,13,39,41.8557,0.5656,0.1543,2060.3654,470.2172,0.3333
LMPR0106150067_C,10,67,313.0318,0.1093,-0.4723,4589.999,695.2367,0.1493
LMPR0106200004_C,9,47,182.0528,0.0625,-0.5698,2793.1032,543.1985,0.1915
LMPR0104030006_C,8,39,111.367,0.2686,-0.2013,2343.3385,503.952,0.2051
LMPR01090015_C,17,45,92.0021,0.7386,0.5266,1481.0974,356.9893,0.3778
CA00041_C,14,35,159.1389,0.585,0.1294,1901.2065,488.6325,0.4
CA00515_C,13,35,131.4778,0.6402,0.2986,1589.6084,424.5824,0.3714
CA00477_C,15,43,145.4674,0.628,0.299,1975.7227,465.5401,0.3488
CA01194_C,19,49,42.76,0.579,0.1848,2572.7833,538.3334,0.3878
CA00437_C,16,46,85.7445,0.5694,0.1637,2404.8577,507.2796,0.3478
CA00094_C,15,49,54.1348,0.558,0.1915,2551.54,514.5728,0.3061
LMPR0106240004_C,11,45,137.4357,0.4391,0.0676,2258.7974,490.2715,0.2444
LMPR0104240002_C,9,38,66.6504,0.4051,-0.0303,2074.7147,468.8766,0.2368
LMPR02030044_C,12,45,165.0319,0.4773,0.0527,2631.1577,559.0236,0.2667
LMPR01090067_C,8,39,132.6575,0.5001,0.1707,2052.9295,469.977,0.2051
LMPR0102090019_C,4,31,834.0014,0.0551,-0.5152,2247.7874,503.446,0.129
LMPR0103300001_C,6,37,128.1523,0.3391,-0.1147,2457.4337,526.4665,0.1622
LMPR0104240019_C,2,45,278.6028,0.0072,-0.4757,3291.0034,616.0475,0.0444
LMPR0105060003_C,7,43,210.1813,0.0449,-0.4937,2882.8844,576.7476,0.1628
LMPR01070326_C,22,69,285.8493,0.5158,0.2013,3504.0521,635.9801,0.3188
CA00345_C,19,44,106.7221,0.6203,0.2126,2213.9856,490.701,0.4318
LMPR0104010019_C,5,38,1291.9381,0.0657,-0.6614,2346.6183,500.5328,0.1316
LMPR0106180019_C,10,56,200.7036,0.0498,-0.5617,4058.8494,693.5467,0.1786
LMPR0106180013_C,7,48,271.8465,0.0419,-0.5139,3081.3028,581.56,0.1458
LMPR0104070001_C,6,40,112.8508,0.2415,-0.2143,2549.6998,531.4333,0.15
LMPR0103750001_C,3,39,205.7301,0.0238,-0.495,2706.7045,544.8381,0.0769
LMPR0102120050_C,3,34,1097.5235,0.0106,-0.3875,2519.01,545.5089,0.0882
CA01133_C,4,31,360.7405,0.2928,-0.1036,2256.4157,521.5491,0.129
LMPR0104030016_C,4,43,312.9982,0.0247,-0.5202,3163.9537,602.5948,0.093
CA00678_C,16,46,51.0574,0.5843,0.1813,2493.5836,524.5057,0.3478
CA00415_C,17,45,174.2258,0.5627,0.1408,2332.3465,512.0846,0.3778
LMPR0106150017_C,10,47,206.9246,0.1281,-0.4284,2966.0612,581.2848,0.2128
LMPR0103540002_C,5,37,604.0295,0.0763,-0.4708,2645.9798,562.3774,0.1351
LMPR01030048_C,3,40,263.0087,0.0148,-0.5239,3080.3561,598.5117,0.075
LMPR0102070005_C,2,41,316.388,0.0219,-0.5399,3103.5638,586.993,0.0488
LMPR01080061_C,11,48,120.7163,0.3806,-0.0491,2517.2483,497.7596,0.2292
LMPR0104240004_C,8,39,99.2387,0.3317,-0.1162,2316.6671,504.3349,0.2051
LMPR0104100002_C,7,41,167.2365,0.1492,-0.373,2756.0982,560.4353,0.1707
LMPR0104170026_C,3,43,335.8308,0.0246,-0.5266,3473.4134,656.5701,0.0698
LMPR0104050022_C,5,43,200.8632,0.3066,-0.1524,2937.8437,577.0884,0.1163
LMPR0103750003_C,5,38,85.2978,0.1756,-0.3043,2437.7147,510.3356,0.1316
LMPR0106050003_C,7,50,501.4464,0.0313,-0.512,4056.9328,746.7136,0.14
CA00781_C,16,43,213.3678,0.658,0.2951,2185.567,495.1473,0.3721
CA00875_C,16,44,210.2732,0.599,0.1981,2424.1802,540.9711,0.3636
CA01106_C,6,34,266.8904,0.1956,-0.2921,2572.2822,575.2023,0.1765
LMPR01040121_C,5,46,334.3939,0.045,-0.5324,3147.8089,587.0908,0.1087
LMPR0102090059_C,1,37,271.8475,0.0054,-0.466,2815.0279,564.7645,0.027
LMPR0104030033_C,6,41,313.9429,0.0481,-0.5324,3176.4971,629.2935,0.1463
LMPR04000026_C,9,51,816.9922,0.0705,-0.7197,2833.2917,525.7108,0.1765
CA01082_C,5,34,127.1873,0.3022,-0.0923,2170.4193,492.156,0.1471
LMPR02010045_C,13,42,147.6241,0.5198,0.0942,2290.9333,508.2153,0.3095
LMPR0102120019_C,3,34,1097.4476,0.0106,-0.3875,2518.8841,545.5044,0.0882
CA01092_C,12,35,114.5914,0.6451,0.2982,1684.5174,418.5543,0.3429
LMPR0106150016_C,9,48,183.5374,0.1356,-0.3978,2835.943,552.6288,0.1875
LMPR0102120004_C,2,35,768.2934,0.0446,-0.5021,2396.5626,505.5579,0.0571
LMPR01040131_C,6,57,378.1735,0.0584,-0.5714,3879.9269,634.6621,0.1053
CA01099_C,17,51,96.9454,0.563,0.1582,2903.5341,560.4548,0.3333
LMPR02020072_C,12,54,170.2615,0.2938,-0.2099,3619.2072,647.9895,0.2222
CA00491_C,12,35,171.7563,0.6123,0.2414,1736.7008,449.5464,0.3429
LMPR0106250001_C,9,47,184.9223,0.1327,-0.4244,2865.1722,556.2686,0.1915
CA01153_C,8,40,236.4022,0.3345,-0.145,2648.9216,559.7927,0.2
LMPR01070911_C,17,45,37.2476,0.6078,0.2196,2295.5486,499.4305,0.3778
CA00277_C,18,50,175.5362,0.5962,0.2154,2694.1907,561.053,0.36
LMPR0106040014_C,11,48,151.1149,0.2276,-0.2829,2840.0863,568.33,0.2292
CA00099_C,11,37,49.6613,0.6292,0.319,1734.3312,411.7551,0.2973
LMPR02020080_C,4,39,235.4735,0.0894,-0.4128,2937.8538,590.9582,0.1026
LMPR0104240008_C,9,39,87.0943,0.3609,-0.0875,2212.4292,492.4147,0.2308
LMPR0103060009_C,9,34,96.9622,0.4257,0.0411,1928.8025,462.9045,0.2647
LMPR0106030004_C,4,49,217.6183,0.1,-0.4012,3425.4887,620.3069,0.0816
LMPR0104010032_C,9,42,189.6477,0.4307,0.0864,2079.5494,464.6284,0.2143
LMPR01070255_C,10,37,96.9292,0.5342,0.1897,1880.7694,439.9034,0.2703
LMPR01070173_C,16,50,165.5106,0.5046,0.0687,2972.5177,587.2874,0.32
LMPR0103360001_C,6,36,119.193,0.2865,-0.1925,2482.5229,531.7706,0.1667
CA01026_C,13,46,220.2179,0.4126,-0.0097,2640.8881,566.5698,0.2826
LMPR01070347_C,22,69,287.9281,0.5321,0.237,3301.3351,610.4215,0.3188
CA00687_C,13,35,34.8505,0.7197,0.4527,1373.7619,359.5057,0.3714
CA00668_C,21,53,150.8625,0.6286,0.3117,2548.0581,539.2468,0.3962
CA01222_C,16,46,127.2014,0.5825,0.1679,2632.4955,562.118,0.3478
LMPR0106230002_C,8,47,118.454,0.3163,-0.1407,2411.269,480.0279,0.1702
CA00486_C,15,43,227.8995,0.5226,0.0797,2488.5807,560.3896,0.3488
LMPR02030036_C,17,56,175.3152,0.5173,0.1637,2834.754,569.0624,0.3036
LMPR0103540007_C,4,54,311.995,0.0116,-0.5275,3843.6334,650.893,0.0741
LMPR01070605_C,13,41,105.5804,0.5672,0.1583,2212.2147,509.3787,0.3171
LMPR0104530001_C,3,45,118.5573,0.2278,-0.2011,2706.9665,517.6245,0.0667
CA00622_C,18,45,44.7978,0.7297,0.4675,1768.9789,411.4438,0.4
LMPR0102120007_C,2,35,959.2596,0.0274,-0.5581,2420.0207,507.4587,0.0571
LMPR0106180025_C,7,53,189.6389,0.1067,-0.374,3173.3903,581.1998,0.1321
LMPR0104240015_C,4,44,221.4525,0.0191,-0.5402,3238.1002,605.5335,0.0909
CA01161_C,5,42,155.962,0.3159,-0.1261,2789.8944,562.0885,0.119
LMPR0104010018_C,6,41,79.3685,0.3812,-0.0118,2402.1667,497.4495,0.1463
LMPR0106150042_C,12,54,243.9752,0.2202,-0.3336,3206.2616,584.0562,0.2222
LMPR0104100003_C,8,39,94.5539,0.3672,-0.0695,2341.5783,508.7288,0.2051
LMPR0106050018_C,8,54,193.5219,0.078,-0.4586,3801.62,661.1658,0.1481
CA00807_C,11,36,163.8458,0.6104,0.2997,1684.7657,427.4764,0.3056
LMPR0103190008_C,3,39,172.1516,0.1255,-0.3341,2657.4935,539.8349,0.0769
CA00504_C,16,41,222.2838,0.5935,0.1904,2072.6614,512.4484,0.3902
CA00394_C,15,40,65.7849,0.7402,0.4824,1528.6501,373.1356,0.375
LMPR0104150001_C,5,43,804.0184,0.0895,-0.5909,2606.5453,515.1016,0.1163
CA00512_C,17,45,226.5944,0.4843,-0.0061,2656.3144,573.7825,0.3778
CA01195_C,4,33,292.3744,0.024,-0.5208,2820.7122,605.3034,0.1212
CA00141_C,16,47,71.3874,0.5905,0.2334,2277.1494,483.838,0.3404
CA00534_C,15,43,144.4167,0.6111,0.241,2107.6986,490.3961,0.3488
LMPR0103520001_C,5,38,107.0333,0.2611,-0.1505,2370.0672,502.1933,0.1316
CA00992_C,18,47,76.7785,0.6499,0.3187,2093.8283,457.0375,0.383
LMPR0104230011_C,2,52,327.1593,0.0043,-0.528,4060.5616,686.9687,0.0385
LMPR0104030012_C,5,44,190.2231,0.0248,-0.5464,3046.3151,577.0696,0.1136
LMPR0106050017_C,9,50,159.1591,0.0962,-0.4748,3502.0897,636.6133,0.18
CA00456_C,20,50,213.4879,0.5408,0.1249,2581.1552,553.207,0.4
LMPR0104010028_C,7,41,191.674,0.2719,-0.1301,2309.7547,499.4316,0.1707
CA00123_C,16,48,51.9704,0.5342,0.1174,2702.3783,545.9578,0.3333
LMPR0106080021_C,10,47,100.0931,0.3128,-0.2057,2452.4357,489.7195,0.2128
LMPR0103090041_C,8,39,244.8694,0.2729,-0.2313,2598.1606,570.226,0.2051
CA00582_C,15,46,214.2702,0.5803,0.2265,2306.1546,523.0865,0.3261
LMPR0103460001_C,7,36,117.1287,0.2432,-0.2116,2405.8257,527.0613,0.1944
CA01118_C,4,36,296.7549,0.1069,-0.3852,2720.147,573.8662,0.1111
LMPR0106010002_C,7,36,96.4809,0.3364,-0.0774,2223.1942,493.5636,0.1944
CA00021_C,19,54,162.6767,0.532,0.1541,2794.4981,554.8644,0.3519
LMPR0104310004_C,10,44,173.398,0.2374,-0.2994,2986.364,599.4572,0.2273
CA00922_C,19,47,46.1772,0.6648,0.3443,2115.3501,465.1878,0.4043
