CA00049_C.csv,13.1645,13.2446,17.3038,22.6869,25.2144,27.7706,38.5921,38.6817,125.87,127.007,127.079,130.784,134.496,134.923,136.646,137.231,137.678,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00052_C.csv,13.132,13.1645,13.2446,15.6347,17.0482,19.4975,22.6869,24.0394,24.3866,25.2297,25.5502,27.7706,38.8134,39.1071,39.1567,39.8091,123.083,124.8,125.87,127.408,127.915,130.288,132.827,134.496,134.923,135.238,135.593,137.231,137.338,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00054_C.csv,13.1645,13.2446,15.6347,15.8331,17.0482,19.4975,22.6869,24.0394,24.4152,25.2297,25.5502,26.3723,27.7706,38.8134,39.0365,39.1071,39.2235,39.8091,123.083,123.293,124.802,125.87,127.408,127.915,128.321,129.525,130.547,132.827,134.923,135.028,135.332,135.593,137.106,137.678,137.783,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00055_C.csv,13.132,13.1645,13.2446,15.6347,17.0482,17.3038,22.6869,24.3866,25.2144,25.5502,27.7706,38.5921,38.6817,38.8134,39.1071,39.1567,124.8,125.87,127.007,127.079,127.408,127.915,130.784,134.496,134.923,135.238,135.593,136.646,137.231,137.338,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00056_C.csv,13.132,15.6347,15.8331,17.0482,19.5814,22.6869,23.9783,24.3866,24.4152,25.5502,26.5364,27.7706,38.8134,39.1071,39.1567,39.5401,123.293,124.491,124.8,127.408,127.915,130.784,131.555,134.496,135.238,135.562,135.593,137.338,137.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00057_C.csv,13.132,15.8331,17.0482,19.5814,23.9783,24.4152,26.5383,26.5612,39.0365,39.1567,39.212,39.5401,123.293,124.334,124.491,126.685,127.408,127.915,128.97,130.484,131.555,133.609,135.238,135.332,135.56,137.231,137.783,137.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00058_C.csv,13.132,15.8331,17.0482,19.5814,23.9783,24.4152,26.5383,26.5612,39.0365,39.1567,39.212,39.5401,123.293,124.334,124.491,127.408,127.915,128.321,129.525,130.547,131.555,135.03,135.238,135.332,135.56,137.231,137.783,137.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00059_C.csv,13.132,15.8331,17.0482,19.5814,21.7236,23.9783,24.4152,26.5383,26.5612,35.7899,39.0365,39.212,39.5401,123.293,124.334,124.491,126.685,126.797,127.583,128.97,130.484,131.555,133.609,135.238,135.332,135.56,137.231,137.754,137.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00061_C.csv,15.8331,17.0482,19.5814,23.9783,24.4152,26.5364,26.5612,39.0365,39.212,39.5401,123.293,124.334,124.491,127.747,129.393,131.555,135.332,135.559,137.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00063_C.csv,15.6347,15.8331,17.0482,19.5814,22.6869,23.9783,24.4152,25.5502,26.3723,26.5364,26.5612,27.7706,38.8134,39.0365,39.1071,39.212,39.5401,123.293,124.334,124.491,124.802,127.747,129.393,131.555,135.332,135.559,135.593,137.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00065_C.csv,13.132,15.8331,19.5814,21.7236,23.9783,24.4152,26.5364,35.7899,39.5401,123.293,124.491,126.797,127.583,130.784,131.555,134.496,135.238,135.562,137.338,137.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00066_C.csv,13.132,13.1645,14.1373,15.8331,17.0482,19.4975,19.5814,21.7236,23.9783,24.0394,24.4152,25.2297,26.5364,35.7899,39.5401,39.8091,123.083,123.293,124.491,125.87,126.797,127.121,127.186,127.583,130.784,131.555,132.056,132.827,134.496,135.238,135.562,137.231,137.271,137.338,137.754,137.869,138.567,139.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00067_C.csv,13.132,15.6347,15.8331,17.0482,19.5814,22.6869,23.9783,24.4152,25.5502,26.3723,26.5364,27.7706,38.8134,39.0365,39.1071,39.1567,39.2235,39.5401,123.293,124.491,124.802,127.408,127.915,128.321,129.525,130.547,131.555,135.03,135.238,135.332,135.562,135.593,137.231,137.783,137.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00068_C.csv,13.1645,13.2446,20.1423,24.4877,125.87,126.366,127.169,130.784,134.496,135.219,136.423,137.231,137.445,137.674,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00069_C.csv,15.8331,16.3482,19.5814,23.9783,26.5364,26.5612,26.8721,28.5832,39.212,39.5401,40.1715,124.134,124.334,124.491,125.181,131.555,135.232,135.332,135.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00070_C.csv,13.1645,13.2446,13.6661,17.0482,19.4975,24.0394,25.2297,27.6981,39.8091,47.6262,76.4703,123.083,125.803,125.87,125.889,127.408,127.915,130.784,132.827,134.496,134.574,134.681,134.923,136.837,137.231,137.445,137.678,137.869,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00071_C.csv,13.1645,13.2446,15.4669,17.0482,19.4975,24.0394,25.2297,26.5726,39.1167,39.8091,66.902,123.083,125.027,125.87,127.408,127.915,130.784,132.827,134.496,134.847,134.923,137.231,137.678,137.869,138.17,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00072_C.csv,13.1645,13.2446,17.0482,19.4975,24.0394,25.2297,39.8091,63.932,123.083,125.87,127.408,127.915,128.039,129.758,130.336,130.851,132.827,132.857,134.292,134.923,134.946,137.157,137.468,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00073_C.csv,13.1645,13.2446,17.0482,17.3096,19.4975,22.2348,24.0394,25.2297,29.1764,39.3341,39.8091,41.0566,71.0261,123.083,125.87,127.079,127.232,127.408,127.915,130.784,132.827,134.496,134.923,137.231,137.516,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00074_C.csv,13.132,13.1645,13.2446,13.6661,15.8331,17.0482,19.5814,23.9783,24.4152,26.5364,27.6981,39.1567,39.5401,47.6262,76.4703,123.293,124.491,125.803,125.87,125.889,127.408,127.915,130.784,131.555,134.496,134.574,134.681,135.238,135.562,136.837,137.231,137.338,137.445,137.869,138.567,139.37,139.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00075_C.csv,13.132,13.1645,13.2446,15.8331,17.0482,17.3096,19.5814,22.2348,23.9783,24.4152,26.5364,29.1764,39.1567,39.3341,39.5401,41.0566,71.0261,123.293,124.491,125.87,127.079,127.232,127.408,127.915,130.784,131.555,134.496,134.923,135.238,135.562,137.231,137.338,137.516,137.678,137.869,138.567,139.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA00077_C.csv,15.4573,15.8331,17.0482,19.5814,23.9783,24.337,24.4152,26.3761,26.5364,26.5612,29.1764,39.0365,39.212,39.5401,41.4,71.0261,123.293,124.334,124.491,124.802,127.747,129.393,131.555,135.332,135.559,135.694,137.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
